composition,is metal?
MgSiN2,FALSE
MgSnRh2,TRUE
MgTe,FALSE
MgTi11O20,TRUE
MgTi4O6,TRUE
MgTl,TRUE
MgV4O6,TRUE
MgZn2,TRUE
Mn(BW)2,TRUE
Mn(CoO2)4,TRUE
Mn(PbO2)2,FALSE
Mn(SbO2)2,FALSE
Mn(SbO3)2,TRUE
Mn(SbSe2)2,FALSE
Mn0.05Te1Pb0.95,FALSE
Mn0.1Te1Pb0.9,FALSE
Mn11Si19,FALSE
Mn15Si26,FALSE
Mn2AlB2,TRUE
Mn2AlO4,TRUE
Mn2CoAs,TRUE
Mn2CoGe,TRUE
Mn2Cu(PO4)3,TRUE
Mn2GaW,TRUE
Mn2GeS4,TRUE
Mn2Hg5,TRUE
Mn2Nb,TRUE
Mn2OF3,TRUE
Mn2P,TRUE
Mn2Tl2O7,TRUE
Mn2VSi,TRUE
Mn3(OF3)2,TRUE
Mn3Al10,TRUE
Mn3Cr3(CoO8)2,TRUE
Mn3Cr3(TeO8)2,TRUE
Mn3NbO8,TRUE
Mn3NiN,TRUE
Mn3PdN,TRUE
Mn3PtN,TRUE
Mn3SbO8,TRUE
Mn3V2(SiO4)3,TRUE
Mn5As4,TRUE
Mn5Ge2,TRUE
Mn5O3F5,TRUE
Mn5O7,TRUE
Mn7O7F,TRUE
MnAl3,FALSE
MnAlAu2,TRUE
MnAs,TRUE
MnBe2Co,TRUE
MnCdO2,TRUE
MnCoSi,TRUE
MnCu2Sn,TRUE
MnCu3,TRUE
MnF2,FALSE
MnFeAs,TRUE
MnFeCoGe,TRUE
MnGaNi2,TRUE
MnGaPt,TRUE
MnGePd,TRUE
MnGeRh2,TRUE
MnI2,FALSE
MnIn2PbS5,FALSE
MnInCu2,TRUE
MnNbO4,TRUE
MnNi,TRUE
MnNiP,TRUE
MnO,FALSE
MnO2,FALSE
MnP2,TRUE
MnP4,FALSE
MnPSe3,FALSE
MnS,TRUE
MnSb3(PO4)6,TRUE
MnSbPd,TRUE
MnSbRh2,TRUE
MnSe,FALSE
MnSi,FALSE
MnSiNi2,TRUE
MnSnRu2,TRUE
MnTcOs,TRUE
MnTe,FALSE
MnTe9,FALSE
MnTePd,TRUE
MnV(TeO4)2,FALSE
Mo2NCl8,TRUE
Mo3Pd2N,TRUE
Mo5As4,TRUE
Mo5O14,TRUE
MoO3,FALSE
MoSe2,FALSE
Na(GeP)3,FALSE
Na0.5Ge1Pb1.75S4,FALSE
Na0.5Ge1Pb1.75Se4,FALSE
Na0.75Eu1.625Ge1Se4,FALSE
Na0.8Li0.2As1Se2,FALSE
Na10(Ga2Sn)3,TRUE
Na11Bi5O16,TRUE
Na11Ti20O40,TRUE
Na15Sn4,TRUE
Na19Zr11S30,TRUE
Na2B6O9F2,FALSE
Na2Be4B4O11,FALSE
Na2Cd(GeS3)2,FALSE
Na2Cd(GeSe3)2,FALSE
Na2CdSnS4,FALSE
Na2Cl,TRUE
Na2Cr7O14,TRUE
Na2EuGeSe4,FALSE
Na2Ga2GeS6,FALSE
Na2Ga2SnS6,FALSE
Na2Gd(PO4)2,FALSE
Na2Ge2Se5,FALSE
Na2Hg3(GeS4)2,FALSE
Na2Hg3Se1.49S2.51,FALSE
Na2In,TRUE
Na2In2GeS6,FALSE
Na2In2GeSe6,FALSE
Na2In2SiS6,FALSE
Na2In4Se6S,FALSE
Na2In5Au6,TRUE
Na2LiTa,TRUE
Na2Mo2Se2O11,FALSE
Na2Nb4Se4O19,FALSE
Na2Pt(IO3)6,FALSE
Na2S,FALSE
Na2SO4,TRUE
Na2Se,FALSE
Na2Si2Hg3S8,FALSE
Na2Sn2Hg3S8,FALSE
Na2Te,FALSE
Na2TeS3,FALSE
Na2TeSe3,FALSE
Na2Ti2Sb2O,TRUE
Na2Ti3O7,FALSE
Na2Tl,TRUE
Na2UI6,TRUE
Na2V6O13,TRUE
Na2VCuF7,TRUE
Na2Zn(GeS3)2,FALSE
Na2Zn(GeSe3)2,FALSE
Na2Zn(SnS3)2,FALSE
Na2Zn3(SeO3)4,FALSE
Na3(WO3)4,TRUE
Na3In2Au,TRUE
Na3Mn2(GeO4)3,TRUE
Na3MoClO4,FALSE
Na3MoO4F,FALSE
Na3Re,TRUE
Na3Sb,FALSE
Na3Sn2ClF6,FALSE
Na3Tl,TRUE
Na3UF7,TRUE
Na3WClO4,FALSE
Na3Zn(BO2)5,FALSE
Na4Al4Si19,FALSE
Na4Eu(GeS3)2,FALSE
Na4Mg(GeSe3)2,FALSE
Na4Mg(SiSe3)2,FALSE
Na5Cu7O13,TRUE
Na5Fe6(SiO3)12,TRUE
Na5Gd(MoO4)4,FALSE
Na6CoSe4,TRUE
Na6FeS4,TRUE
Na7(CoO3)2,FALSE
Na7.36Ga7.24Sn4.78Se24,FALSE
Na8(CuO2)5,TRUE
Na8Hg3,TRUE
Na8NbO6,TRUE
Na8PO3,TRUE
Na9(WO3)16,TRUE
NaAlGeS4,FALSE
NaAsO3,TRUE
NaAsS2,FALSE
NaAsSe2,FALSE
NaB15,FALSE
NaBi3,TRUE
NaBiS2,FALSE
NaBiSe2,FALSE
NaBr,FALSE
NaC,TRUE
NaCd2Au,TRUE
NaCd4P3,FALSE
NaCdAsS3,FALSE
NaCdO3,TRUE
NaCdSb,TRUE
NaCeS2,TRUE
NaCeS3,FALSE
NaCl,FALSE
NaCuO,TRUE
NaEuO2,TRUE
NaF,FALSE
NaFe2(SiO3)4,TRUE
NaFe2O3,TRUE
NaGaGe3Se8,FALSE
NaH3(SeO3)2,FALSE
NaHg,TRUE
NaI,FALSE
NaIn(IO3)4,FALSE
NaIn(TeO3)2,FALSE
NaIn3S5,FALSE
NaIn3Se5,FALSE
NaInS2,FALSE
NaInSe2,FALSE
NaInSnS4,FALSE
NaInTe2,FALSE
NaIrPb,TRUE
NaLa2TaO6,FALSE
NaLaS3,FALSE
NaLi3,TRUE
NaLu(Pd3O4)2,TRUE
NaNO2,FALSE
NaNb2PS10,FALSE
NaNbSe2O7,FALSE
NaNi2O3,TRUE
NaSb,FALSE
NaSb(PS3)2,FALSE
NaSbF6,FALSE
NaSbS2,FALSE
NaSbSe2,FALSE
NaSbTe2,FALSE
NaSc(SeO3)2,FALSE
NaSi2Pd3,TRUE
NaSm(PS3)2,FALSE
NaSn2,TRUE
NaTa3,TRUE
NaTi5Se8,TRUE
NaTl,TRUE
NaY(Te2O5)2,FALSE
NaYb(PS3)2,FALSE
NaZr2TiF11,TRUE
NaZrCuTe3,TRUE
Nb(Cl2O)2,TRUE
Nb17Ir3S40,TRUE
Nb2(CoO3)3,TRUE
Nb2AgPS10,FALSE
Nb2Cr4Si5,TRUE
Nb2O5,FALSE
Nb2Pb2Se4O15,FALSE
Nb2Sb,TRUE
Nb2Tl3CuSe12,FALSE
Nb2Tl4S11,FALSE
Nb3(Fe10B3)2,TRUE
Nb3B2,TRUE
Nb3Bi,TRUE
Nb3CuO8,FALSE
Nb3In,TRUE
Nb3IrSe8,TRUE
Nb3Os,TRUE
Nb3Ru,TRUE
Nb3Te,TRUE
Nb3V(PO4)6,TRUE
Nb3VS6,TRUE
Nb40N21O16,TRUE
Nb4Co2PdSe12,TRUE
Nb5Ga4,TRUE
Nb5Ge3,TRUE
Nb5OF14,TRUE
Nb6Co7,TRUE
Nb6VSb3O25,FALSE
NbAg2(PS4)2,FALSE
NbCrN,TRUE
NbCrW,TRUE
NbCu3Se4,FALSE
NbCuO3,FALSE
NbGaCo2,TRUE
NbHO3,TRUE
NbHg3F6,TRUE
NbOsPb,TRUE
NbPt2,TRUE
NbRu2Cl,TRUE
NbSe2,FALSE
NbSi2,TRUE
NbSiIr,TRUE
NbSnIr,FALSE
Nd(Al4Co)2,TRUE
Nd(AsPd)2,TRUE
Nd(CoGe)2,TRUE
Nd(CoSi)2,TRUE
Nd(CrSi)2,TRUE
Nd(GePt)2,TRUE
Nd(InS2)3,FALSE
Nd(NiSn)2,TRUE
Nd(PRu)2,TRUE
Nd(Re2Si)2,TRUE
Nd(SiIr)2,TRUE
Nd1.33Lu0.67S3,FALSE
Nd10Se14O,FALSE
Nd2(SnSe3)3,FALSE
Nd2BC,TRUE
Nd2CdIn,TRUE
Nd2Fe14B,TRUE
Nd2Ge5Rh3,TRUE
Nd2HfS5,FALSE
Nd2IrPd,TRUE
Nd2Ni7P4,TRUE
Nd2O3,FALSE
Nd2Ru2O7,TRUE
Nd2S3,FALSE
Nd2Se3,FALSE
Nd2Te3,FALSE
Nd2WC2,TRUE
Nd2ZnGa,TRUE
Nd2ZrS5,FALSE
Nd3(GeRu)2,TRUE
Nd3AlC,TRUE
Nd3Ge5,TRUE
Nd3In,TRUE
Nd3Ni13B2,TRUE
Nd3Te4,FALSE
Nd3Zr,TRUE
Nd4(GeS4)3,FALSE
Nd4Ge3Rh4,TRUE
Nd4InSbSe9,FALSE
Nd4Mg3Co2,TRUE
Nd4MgRu,TRUE
Nd4O3F7,TRUE
Nd5Ge3,TRUE
Nd5Ge4,TRUE
NdAgAs2,TRUE
NdAgPb,TRUE
NdAl4Ge2Au,TRUE
NdAl7Au3,TRUE
NdAs,FALSE
NdAu3,TRUE
NdB6,FALSE
NdBRh3,TRUE
NdBi,TRUE
NdCrGe3,TRUE
NdCu3(RuO3)4,TRUE
NdCuSO,FALSE
NdCuTeO,FALSE
NdErTl2,TRUE
NdErZn2,TRUE
NdF3,FALSE
NdFeSi2,TRUE
NdGa2Ni,TRUE
NdGaO3,TRUE
NdIn3,TRUE
NdIn5Rh,TRUE
NdInAu,TRUE
NdInCu,TRUE
NdLuSe3,FALSE
NdMg2,TRUE
NdMg2Ni9,TRUE
NdMgNi4,TRUE
NdMnSbO,TRUE
NdMoO4F,FALSE
NdNiC2,TRUE
NdO2,TRUE
NdPt,TRUE
NdRh,TRUE
NdSb,TRUE
NdSbPd,TRUE
NdScGe,TRUE
NdSmHg2,TRUE
NdSn2,TRUE
NdSnRh,TRUE
NdTe,TRUE
NdTe2,FALSE
NdTiGe,TRUE
NdTlAg2,TRUE
NdTlPd,TRUE
NdZn2Ag,TRUE
Ni(CN)2,FALSE
Ni(PO3)4,TRUE
Ni23B6,TRUE
Ni2Ge,TRUE
Ni2Mo3N,TRUE
Ni2Mo4C,TRUE
Ni2Mo4N,TRUE
Ni2PO5,TRUE
Ni2Te3O8,FALSE
Ni3Ge,TRUE
Ni3Pt,TRUE
Ni3S4,TRUE
Ni3SnN,TRUE
Ni4(BiO2)9,TRUE
Ni4(PO4)3,TRUE
Ni7(P2O7)4,TRUE
NiAgO2,TRUE
NiAsO3,TRUE
NiCO4,TRUE
NiGe,TRUE
NiGePt2,TRUE
NiI,TRUE
NiN,TRUE
NiO,FALSE
NiP2,FALSE
NiS2,FALSE
NiTe,FALSE
OsS2,FALSE
P2H12N7Cl,TRUE
P2H4RhO9,TRUE
P2Ir,FALSE
P2O5,TRUE
P2Os,FALSE
P2Pd,FALSE
P2Pd3S8,FALSE
P2Pt,FALSE
P2Rh,FALSE
P2Ru,FALSE
P2Se3,FALSE
P2Se5,FALSE
P4Os,FALSE
P4Ru,FALSE
PH2NO2,TRUE
PH6NO4,FALSE
PHPbO3,FALSE
POsS,FALSE
POsSe,FALSE
PPdS,FALSE
PPdSe,FALSE
PRuS,FALSE
PSe,FALSE
PW5O17,TRUE
Pb17(Cl9O4)2,FALSE
Pb1Se0.01S0.99,FALSE
Pb1Se0.5S0.5,FALSE
Pb1Se0.95S0.05,FALSE
Pb1Se0.99S0.01,FALSE
Pb1Se0.9S0.1,FALSE
Pb2O3,FALSE
Pb2SeN2O9,FALSE
Pb3O4,FALSE
Pb3Se2(BrO3)2,FALSE
PbBr2,FALSE
PbCl2,FALSE
PbI2,FALSE
PbN6,FALSE
PbO2,FALSE
PbS,FALSE
PbSe,FALSE
PbSeO4,FALSE
Pd(IO3)2,FALSE
Pd16S7,TRUE
Pd2N,TRUE
Pd3(PbS)2,TRUE
PdO,FALSE
PdPb2,TRUE
PdS,FALSE
PdS2,FALSE
PdSe,FALSE
PdSe2,FALSE
Pm2CuGe,TRUE
Pm2IrRh,TRUE
Pm2NiRh,TRUE
Pm2PtAu,TRUE
Pm3I,TRUE
PmCd3,TRUE
PmCdPd2,TRUE
PmDy3,TRUE
PmGaAu2,TRUE
PmHgAu2,TRUE
PmMgAu2,TRUE
PmMgCd2,TRUE
PmMgRh2,TRUE
PmSbRh2,TRUE
PmSnRh2,TRUE
Pr(BRu)2,TRUE
Pr(BiO3)2,TRUE
Pr(CoAs)2,TRUE
Pr(CoGe)2,TRUE
Pr(FeSi)2,TRUE
Pr(InS2)3,FALSE
Pr(MnSi)2,TRUE
Pr1.29Lu0.71S3,FALSE
Pr10Se14O,FALSE
Pr1Te1.9,FALSE
Pr27Se40,TRUE
Pr2Au,TRUE
Pr2CdSn,TRUE
Pr2Co12P7,TRUE
Pr2Ge2Se7,FALSE
Pr2GeSe5,FALSE
Pr2HgPb,TRUE
Pr2InGe2,TRUE
Pr2InPd2,TRUE
Pr2Ir2O7,TRUE
Pr2S3,FALSE
Pr2Se3,FALSE
Pr2Te3,FALSE
Pr2Te4O11,FALSE
Pr3(Al2Si3)2,TRUE
Pr3Cd,TRUE
Pr3I,TRUE
Pr4InSbSe9,FALSE
Pr4MgRu,TRUE
Pr4Sb3,TRUE
Pr4Te7,FALSE
Pr5In11Ni6,TRUE
Pr5Si4,TRUE
Pr6Fe13Si,TRUE
Pr7Mn8O24,TRUE
Pr9(SbO)5,TRUE
PrAgAs2,TRUE
PrAl3Ni2,TRUE
PrAs,FALSE
PrAu,TRUE
PrB4,TRUE
PrB6,FALSE
PrBN2,FALSE
PrBPt4,TRUE
PrCd,TRUE
PrCo4B,TRUE
PrCuSO,FALSE
PrErIn2,TRUE
PrErMg2,TRUE
PrF3,FALSE
PrFeGe2,TRUE
PrGaAu2,TRUE
PrGe3,TRUE
PrGe5,TRUE
PrGeAu,TRUE
PrIn,TRUE
PrInAu2,TRUE
PrIr2,TRUE
PrLuIn2,TRUE
PrLuSe3,FALSE
PrMgAg2,TRUE
PrMgGa,TRUE
PrMo3,TRUE
PrMoO4F,FALSE
PrNiGe2,TRUE
PrO,FALSE
PrP,TRUE
PrSb,FALSE
PrSbPt,TRUE
PrSm3,TRUE
PrSmO2,TRUE
PrTaN2O,FALSE
PrTe2,FALSE
PrTl2InSe4,FALSE
PrTlSe2,FALSE
PrTmTl2,TRUE
PrZn,TRUE
Pt0.97S2,FALSE
Pt3Pb,TRUE
Pt3PbC,TRUE
PtN,TRUE
PtS,FALSE
PtS2,FALSE
PtSe2,FALSE
Rb1.45Sb7.45Pb3.1Se15,FALSE
Rb1.54Cd1.54Bi2.46S6,FALSE
Rb15Hg16,TRUE
Rb28(Mg3In17)3,TRUE
Rb2AgPS4,FALSE
Rb2BaNb2Se11,FALSE
Rb2Cd(IBr)2,FALSE
Rb2Cd(PSe3)2,FALSE
Rb2Cd3(B4O7)4,FALSE
Rb2Cd3S4,FALSE
Rb2Cd3Se4,FALSE
Rb2Cd3Te4,FALSE
Rb2CrF6,TRUE
Rb2Cu2Sb2S5,FALSE
Rb2Cu2SnS4,FALSE
Rb2FeI4,TRUE
Rb2GeB4O9,FALSE
Rb2Hg(PSe3)2,FALSE
Rb2Hg3(GeS4)2,FALSE
Rb2Mo3Se3O16,FALSE
Rb2Mo9Se10,TRUE
Rb2Na2IrO4,TRUE
Rb2NaNiF6,TRUE
Rb2NaVF6,TRUE
Rb2NbCuS4,FALSE
Rb2NbCuSe4,FALSE
Rb2PS5,FALSE
Rb2Pt(IO3)6,FALSE
Rb2SCl6F,TRUE
Rb2Sn2Hg3S8,FALSE
Rb2Sn3(SbS5)2,FALSE
Rb2Tb3AlF16,TRUE
Rb2Te,FALSE
Rb2TeBr6,FALSE
Rb2TeI6,FALSE
Rb2Ti(AgS2)2,FALSE
Rb2Ti(CuS2)2,FALSE
Rb2VAgS4,FALSE
Rb2VCuS4,FALSE
Rb2Zn3(SeO3)4,FALSE
Rb3(Cu4S3)2,TRUE
Rb3Ag9(PS4)4,FALSE
Rb3Al3Ge7S20,FALSE
Rb3Al3Ge7Se20,FALSE
Rb3Bi2Br9,FALSE
Rb3Bi2I9,FALSE
Rb3Cd(BO2)5,FALSE
Rb3Ga,TRUE
Rb3Li4(BO2)7,FALSE
Rb3Mn,TRUE
Rb3Na(MoO4)2,FALSE
Rb3Nb2AsSe11,FALSE
Rb3Sb,FALSE
Rb3Sb2Br9,FALSE
Rb3Sb2I9,FALSE
Rb3Sm,TRUE
Rb3Ta2AsS11,FALSE
Rb3Tm,TRUE
Rb3Zn(BO2)5,FALSE
Rb4Ag9(SbS3)4,FALSE
Rb4CuSi2O7,TRUE
Rb4Ga4Si19,FALSE
Rb4Ge(PSe3)4,FALSE
Rb4Ge3B6O17,FALSE
Rb4Mo5(PO11)2,FALSE
Rb4Ti3S14,FALSE
Rb5(W4O15)2,TRUE
Rb5(WO3)18,TRUE
Rb5B(SO4)4,FALSE
Rb5Li6(BO2)11,FALSE
Rb5Tl3O,TRUE
Rb6O,TRUE
Rb7Th2(P2Se7)3,FALSE
Rb9Bi13S24,FALSE
RbAg2SbS4,FALSE
RbAg2TeS6,FALSE
RbAg5(PS4)2,FALSE
RbAgF3,TRUE
RbB5(H2O3)4,TRUE
RbBa2(PO3)5,FALSE
RbBi2,TRUE
RbBi3Se5,FALSE
RbBi3TeSe4,FALSE
RbBiS2,FALSE
RbBiSe2,FALSE
RbBr,FALSE
RbBr3,TRUE
RbC8,TRUE
RbCaBO3,FALSE
RbCd(BO2)3,FALSE
RbCd13,TRUE
RbCd4Ga5S12,FALSE
RbCd4Ga5Se12,FALSE
RbCd4Ga5Te12,FALSE
RbCd4In5Se12,FALSE
RbCl,FALSE
RbCu(SbS2)2,FALSE
RbCu2AsS3,FALSE
RbCu2SbS3,FALSE
RbCu4AsS4,FALSE
RbCuPdF5,TRUE
RbCuSnS3,FALSE
RbCuSnSe3,FALSE
RbEuO2,TRUE
RbF,FALSE
RbF3,TRUE
RbGaSnSe4,FALSE
RbGe3,TRUE
RbGeB3O7,FALSE
RbH2(IO3)3,FALSE
RbH3(SeO3)2,FALSE
RbHg3,TRUE
RbHgSbTe3,FALSE
RbI,FALSE
RbIn4,TRUE
RbIn5S6,FALSE
RbInGeS4,FALSE
RbInS2,FALSE
RbInSnS4,FALSE
RbInTe3O8,FALSE
RbLiCO3,FALSE
RbMn4Ga5Te12,FALSE
RbMn4In5Se12,FALSE
RbMnTe2,TRUE
RbMoPO6,FALSE
RbNa2NiO2,TRUE
RbNa2Sb,FALSE
RbNb3(TeO6)2,FALSE
RbNb4Br11,FALSE
RbNbSe2O7,FALSE
RbPPbO4,FALSE
RbPSe6,FALSE
RbPdF3,TRUE
RbSbO3,TRUE
RbSbS2,FALSE
RbSbSe2,FALSE
RbSbTe2,FALSE
RbSc(SeO3)2,FALSE
RbTa3(TeO6)2,FALSE
RbTbSe2,FALSE
RbTiBr3,TRUE
RbTmO3,TRUE
RbU2SbS8,TRUE
RbUAgS3,TRUE
RbV(CuS2)2,FALSE
RbVP2S7,TRUE
RbWO3,TRUE
RbY(TeO3)2,FALSE
RbYbZnSe3,FALSE
RbZn4In5Se12,FALSE
RbZrPSe6,FALSE
Re(TeCl6)2,TRUE
Re2PbO6,TRUE
Re2RuBr,TRUE
Re2W3C,TRUE
Re3As7,TRUE
Re3F,TRUE
Re3P4,TRUE
Re5(NiAs6)2,TRUE
ReBiO3,TRUE
ReCl4,TRUE
ReF6,TRUE
ReIr3,TRUE
ReO3,FALSE
ReOsRu,TRUE
RePO5,TRUE
ReS2,FALSE
ReSe2,FALSE
ReSi2,FALSE
ReSn3,TRUE
Rh0.67S2,FALSE
Rh0.67Se2,FALSE
Rh2S3,FALSE
Rh3Pb,TRUE
Rh7(PbO5)3,TRUE
RhS3,FALSE
RhSe2,FALSE
RhSe3,FALSE
RhSeS,FALSE
Ru3Cl,TRUE
RuCl3,TRUE
RuS2,FALSE
RuSe2,FALSE
Sb2I2F11,TRUE
Sb2O3,FALSE
Sb2Os,FALSE
Sb2PbSe4,FALSE
Sb2Pt,FALSE
Sb2Ru,FALSE
Sb2S3,FALSE
Sb2Se3,FALSE
Sb2Te,TRUE
Sb2Te3,FALSE
Sb2XeF14,TRUE
Sb3IO4,FALSE
Sb4Pb4S11,TRUE
Sb5IO7,FALSE
Sb6Pb4Se13,FALSE
Sb6Pb6Se17,FALSE
Sb8I2O11,FALSE
SbAs,FALSE
SbI3,FALSE
SbOsS,FALSE
SbOsSe,FALSE
SbPb2S2I3,FALSE
SbPbBrO2,FALSE
SbPbIO2,FALSE
SbPd3,TRUE
SbPt3,TRUE
SbRh3,TRUE
SbRuSe,FALSE
SbSBr,FALSE
SbSI,FALSE
SbSeBr,FALSE
SbSeI,FALSE
SbTeI,FALSE
SbTeOs,FALSE
SbTeRh,FALSE
SbTeRu,FALSE
Sc(CuSe)3,FALSE
Sc(GaFe)6,TRUE
Sc(TiN)9,TRUE
Sc(VGa2)2,TRUE
Sc11(AlGe4)2,TRUE
Sc14Cu14O37,TRUE
Sc2(PO4)3,TRUE
Sc2Al3Ru,TRUE
Sc2CuRu,TRUE
Sc2Fe,FALSE
Sc2FeB2Ir5,TRUE
Sc2GaAg,TRUE
Sc2GaIr,TRUE
Sc2MnC,TRUE
Sc2O3,FALSE
Sc2S3,FALSE
Sc2TlTc,TRUE
Sc3(MnGa3)2,TRUE
Sc3(ReSi2)2,TRUE
Sc3BPb,TRUE
Sc3C4,TRUE
Sc3Fe2Si3,TRUE
Sc3GaC,TRUE
Sc3PbC,TRUE
Sc4Ge6Rh7,TRUE
Sc5Bi3,TRUE
Sc5NCl8,TRUE
Sc5Pb3,TRUE
Sc6FeSb2,TRUE
Sc6NiTe2,TRUE
Sc6Te2Os,TRUE
Sc7CI12,TRUE
Sc8Te3,TRUE
ScAg,TRUE
ScAg(PSe3)2,FALSE
ScAgO2,FALSE
ScAlNi2,TRUE
ScBIr3,TRUE
ScBPd3,TRUE
ScBe5,TRUE
ScCd,FALSE
ScCdAg2,TRUE
ScCdHg2,TRUE
ScCoGe2,TRUE
ScCoO3,TRUE
ScCrO4,TRUE
ScCu2,TRUE
ScCuO2,FALSE
ScGa2,TRUE
ScGe2,TRUE
ScHg,FALSE
ScIr,TRUE
ScN,FALSE
ScNiSb,FALSE
ScPPt,TRUE
ScRh,TRUE
ScRh3C,TRUE
ScSbPd,FALSE
ScSbRh2,TRUE
ScSbRu2,TRUE
ScSi3Ni,TRUE
ScSnPd,TRUE
ScTa2NO5,FALSE
ScTiNbO6,FALSE
ScTiO3,TRUE
ScTlS2,FALSE
ScTlSe2,FALSE
ScTlTe2,FALSE
ScZn2,TRUE
ScZn3,TRUE
ScZnNi2,TRUE
ScZnPt2,TRUE
SeS,FALSE
Si(Bi3O5)4,FALSE
Si0.001Ge0.999,FALSE
Si0.03Ge0.97,FALSE
Si0.0645Ge0.9355,FALSE
Si0.07Ge0.93,FALSE
Si0.08Ge0.92,FALSE
Si0.109Ge0.891,FALSE
Si0.12Ge0.88,FALSE
Si0.162Ge0.838,FALSE
Si0.1Ge0.9,FALSE
Si0.226Ge0.774,FALSE
Si0.2Ge0.8,FALSE
Si0.347Ge0.653,FALSE
Si0.3Ge0.7,FALSE
Si0.458Ge0.542,FALSE
Si0.4Ge0.6,FALSE
Si0.6Ge0.4,FALSE
Si0.7Ge0.3,FALSE
Si0.8Ge0.2,FALSE
Si0.94Ge0.06,FALSE
Si0.98Ge0.02,FALSE
Si0.999Ge0.001,FALSE
Si0.9Ge0.1,FALSE
Si15(TeP2)4,FALSE
Si2Ni6B,TRUE
Si2NiP3,TRUE
Si2Pd9,TRUE
Si2Ru,TRUE
Si2SbO6,TRUE
Si2Te3,FALSE
Si3N4,FALSE
Si3Ru2,FALSE
SiAs,FALSE
SiAs2,FALSE
SiAu3,TRUE
SiB3,FALSE
SiBi3O7,TRUE
SiGe,FALSE
SiHg3,TRUE
SiP,FALSE
SiP2,FALSE
SiSb,FALSE
SiSb3,TRUE
SiSe2,FALSE
SiSn,FALSE
SiTe2,FALSE
SiTe2Os,TRUE
SiW3,TRUE
Sm(BOs)2,TRUE
Sm(CoSi)2,TRUE
Sm(CuO2)2,TRUE
Sm(CuS)3,FALSE
Sm(CuTe)3,FALSE
Sm(ErSe2)3,FALSE
Sm(InS2)3,FALSE
Sm(MnGe)2,TRUE
Sm(NiSn)2,TRUE
Sm(SiAg)2,TRUE
Sm(SiNi)2,TRUE
Sm1.82Lu2.18Se6,FALSE
Sm2(PPt2)3,TRUE
Sm2(SnSe3)3,FALSE
Sm2AgRu,TRUE
Sm2AlCd,TRUE
Sm2Cu4Sn5,TRUE
Sm2CuAs3O,TRUE
Sm2Fe17,TRUE
Sm2IO2,TRUE
Sm2In,TRUE
Sm2IrPd,TRUE
Sm2Mn3(SbS3)4,FALSE
Sm2Mo2O7,TRUE
Sm2O3,FALSE
Sm2Pd2Pb,TRUE
Sm2RuAu,TRUE
Sm2S3,FALSE
Sm2Sc3,FALSE
Sm2Se3,FALSE
Sm2Te3,FALSE
Sm2Tl,TRUE
Sm2TlHg,TRUE
Sm2TlZn,TRUE
Sm2ZrSe5,FALSE
Sm3(Sb7Te12)2,TRUE
Sm3Al,TRUE
Sm3Al0.33Si1S7,FALSE
Sm3AlN,TRUE
Sm3B(SO)3,FALSE
Sm3OsO7,TRUE
Sm3Sc,TRUE
Sm3Te4,FALSE
Sm3Zr,TRUE
Sm4Al23Ni6,TRUE
Sm4GaSbS9,FALSE
Sm4In21Pd10,TRUE
Sm4InSbS9,FALSE
Sm4MgRh,TRUE
Sm4U4O17,TRUE
Sm5Br11,TRUE
Sm6Br13,TRUE
SmAg,TRUE
SmAlCu,TRUE
SmAs,FALSE
SmAs2Au,TRUE
SmAu3,TRUE
SmB(SbO4)2,FALSE
SmB6,FALSE
SmB66,FALSE
SmBPd3,TRUE
SmBiW2O9,FALSE
SmC10,TRUE
SmCdHg2,TRUE
SmCo2,TRUE
SmCo3B2,TRUE
SmCoC2,TRUE
SmCrGe3,TRUE
SmCuO3,TRUE
SmCuSO,FALSE
SmCuSe2,FALSE
SmCuSeO,FALSE
SmCuSi,TRUE
SmErMg2,TRUE
SmHg3,TRUE
SmHgPd,TRUE
SmHoHg2,TRUE
SmHoZn2,TRUE
SmIn2Rh,TRUE
SmInAu,TRUE
SmLuTl2,TRUE
SmMg3,TRUE
SmMgHg2,TRUE
SmNi2B2C,TRUE
SmNiAs,TRUE
SmNiC2,TRUE
SmP,FALSE
SmPbAu,TRUE
SmS,FALSE
SmSb,FALSE
SmSb2,TRUE
SmSe,FALSE
SmSi3Pt5,TRUE
SmSnPd,TRUE
SmSnRh2,TRUE
SmSnTe2,FALSE
SmTe,FALSE
SmTh3,TRUE
SmTmZn2,TRUE
Sn(PO3)3,TRUE
Sn0.001Pb0.999Se1,FALSE
Sn0.001Te1Pb0.999,FALSE
Sn0.01Pb0.99Se1,FALSE
Sn0.01Te1Pb0.99,FALSE
Sn0.03Pb0.97Se1,FALSE
Sn0.03Te1Pb0.97,FALSE
Sn0.05Pb0.95Se1,FALSE
Sn0.06Pb0.94Se1,FALSE
Sn0.06Te1Pb0.94,FALSE
Sn0.07Pb0.93Se1,FALSE
Sn0.08Pb0.92Se1,FALSE
Sn0.08Te0.08Pb0.92Se0.92,FALSE
Sn0.08Te1Pb0.92,FALSE
Sn0.13Pb0.87Se1,FALSE
Sn0.15Pb0.85Se1,FALSE
Sn0.15Te0.15Pb0.85Se0.85,FALSE
Sn0.15Te1Pb0.85,FALSE
Sn0.17Pb0.83Se1,FALSE
Sn0.17Te1Pb0.83,FALSE
Sn0.1Pb0.9Se1,FALSE
